53.3534	209325	56.1829	220643	60.6029	238323	39.4997	153910	58.2688	228986	60.1154	236373	47.3294	185229	44.125	172411	64.1401	252471	51.9909	203875	46.228	180823	58.9273	231620	68.4453	269692	55.1626	216561	50.3647	197370	56.0619	220159	40.5557	158134	55.5261	218015	43.7476	170901	51.311	201155	47.1022	184320	50.9406	199673	66.1151	260371	51.0656	200173	50.0434	196084
36.3744	141409	37.1108	144354	36.8469	143299	36.6559	142535	39.9691	155787	46.0139	179967	43.0493	168108	34.8459	135295	37.6329	146442	36.8329	143243	36.5645	142169	38.6852	150652	44.3106	173153	39.0307	152034	40.8711	159396	41.2609	160955	34.306	133135	41.7559	162935	40.6149	158370	39.9044	155529	35.2128	136762	39.4829	153843	32.7176	126781	47.393	185483	38.7856	151054
36.3744	141409	35.5721	138199	36.8469	143299	36.6559	142535	29.0936	112285	30.2769	117019	36.537	142059	34.8459	135295	36.257	140939	29.6413	114476	29.2021	112719	37.8249	147211	37.3853	145452	39.0307	152034	30.7433	118884	38.0706	148193	34.306	133135	39.369	153387	37.7776	147021	35.592	138279	28.3684	109384	37.1354	144453	32.7176	126781	39.7904	155073	38.7856	151054
27.4225	105601	32.0064	123937	27.8481	107303	32.2967	125098	29.0936	112285	30.2769	117019	27.0774	104221	30.7369	118859	32.1859	124655	29.6413	114476	29.2021	112719	33.1545	128529	32.4098	125550	33.7477	130902	30.7433	118884	32.0245	124009	29.5899	114271	31.3544	121329	34.0717	132198	32.3475	125301	28.3684	109384	30.3801	117431	28.0447	108090	39.7904	155073	27.7358	106854
27.4225	105601	28.2816	109038	24.8864	95456.8	22.7662	86975.7	29.0936	112285	30.2769	117019	22.5134	85964.7	24.3085	93144.9	30.6189	118387	29.6413	114476	24.936	95655	32.7491	126907	32.4098	125550	24.5288	94026.3	30.4677	117782	27.3661	105375	24.7303	94832.2	31.3544	121329	28.5374	110061	27.4368	105658	25.6088	98346.3	25.2445	96888.9	28.0447	108090	30.1265	116417	25.0025	95920.8
21.5706	82193.3	28.2816	109038	19.4698	73790.4	17.1256	64413.4	29.0936	112285	30.1807	116634	22.5134	85964.7	22.1827	84641.7	24.1552	92532	29.6413	114476	24.936	95655	31.9147	123570	27.8184	107184	24.5288	94026.3	25.5813	98236.1	24.6955	94693	24.3346	93249.5	26.4827	101842	24.7446	94889.3	27.4368	105658	24.5825	94241	25.2445	96888.9	28.0447	108090	27.3226	105201	22.3171	85179.6
21.5706	82193.3	26.3945	101489	19.4698	73790.4	17.1256	64413.4	26.5032	101924	22.1639	84566.4	22.5134	85964.7	22.1827	84641.7	24.1552	92532	22.4377	85661.9	21.8187	83185.7	20.8365	79257	17.7074	66740.5	24.5288	94026.3	25.5813	98236.1	20.837	79259	15.5027	57921.7	25.9572	99739.9	24.0448	92090.3	20.3982	77503.7	21.3391	81267.3	22.6006	86313.4	27.4809	105835	23.6875	90661.1	15.7903	59072.4
15.9779	59822.4	25.8755	99413	19.4698	73790.4	17.1256	64413.4	22.3619	85358.4	22.1639	84566.4	22.5134	85964.7	19.7876	75061.3	16.65	62510.9	22.4377	85661.9	21.8187	83185.7	20.8365	79257	17.7074	66740.5	24.5063	93936.2	23.4952	89891.8	20.837	79259	15.5027	57921.7	23.6244	90408.6	24.0448	92090.3	20.3982	77503.7	17.8905	67473.2	22.5301	86031.5	17.2488	64906.2	22.8713	87396.4	15.7903	59072.4
15.9779	59822.4	24.3961	93495.4	19.4698	73790.4	17.1256	64413.4	16.9742	63807.9	21.6392	82468	21.3243	81208.3	18.194	68687.1	16.65	62510.9	22.4377	85661.9	21.3276	81221.6	14.3611	53355.6	17.7074	66740.5	19.7945	75089.2	23.3492	89307.7	17.2885	65064.8	15.5027	57921.7	23.5077	89941.7	16.7467	62897.6	18.0087	67945.7	17.8905	67473.2	20.7061	78735.2	17.2488	64906.2	18.4877	69861.9	15.7903	59072.4
15.9779	59822.4	16.9445	63689.1	19.4698	73790.4	17.1256	64413.4	16.9742	63807.9	17.9635	67765.1	18.8575	71340.8	17.9685	67785.1	14.6802	54631.9	18.3133	69164	18.3668	69378.1	14.3611	53355.6	17.7074	66740.5	19.7945	75089.2	22.13	84431	17.2885	65064.8	15.5027	57921.7	21.0252	80011.9	16.7467	62897.6	17.9422	67679.8	17.8905	67473.2	16.8511	63315.3	17.2488	64906.2	18.4877	69861.9	15.7903	59072.4
15.7132	58764	16.9445	63689.1	19.4698	73790.4	17.1256	64413.4	14.2417	52877.9	14.6078	54342.1	16.9146	63569.5	14.9345	55649.2	14.6802	54631.9	18.3133	69164	18.3668	69378.1	14.3611	53355.6	16.376	61414.9	17.8843	67448.1	19.5362	74055.7	16.7462	62896	15.5027	57921.7	13.6669	50578.6	16.7467	62897.6	17.9422	67679.8	17.2356	64853.4	16.8511	63315.3	17.2488	64906.2	17.2271	64819.3	15.7903	59072.4
15.7132	58764	14.2895	53069.2	12.6489	46506.5	16.8815	63436.8	14.2417	52877.9	14.6078	54342.1	12.8725	47400.8	14.8236	55205.3	11.1847	40649.7	13.8904	51472.8	13.0995	48308.9	14.3611	53355.6	16.376	61414.9	16.2268	60818.3	19.5362	74055.7	16.7462	62896	14.7882	55063.7	13.6669	50578.6	11.9418	43678.1	15.1129	56362.6	15.5641	58167.2	15.7265	58817.2	16.8058	63134.3	16.6965	62696.9	14.4711	53795.3
15.6507	58513.5	14.2895	53069.2	12.6489	46506.5	16.8815	63436.8	14.2417	52877.9	14.6078	54342.1	12.8725	47400.8	14.8236	55205.3	11.1847	40649.7	13.8904	51472.8	12.364	45366.8	12.5755	46213.1	12.8219	47198.7	14.476	53814.9	11.6524	42520.5	12.3026	45121.5	11.8601	43351.3	13.6669	50578.6	11.4739	41806.7	15.1129	56362.6	15.5641	58167.2	14.3858	53454.2	15.9972	59900	15.3579	57342.6	14.4711	53795.3
15.4162	57575.7	11.486	41855	12.6489	46506.5	15.1986	56705.6	10.4373	37660.4	14.6078	54342.1	10.5823	38240.3	12.8616	47357.4	11.1847	40649.7	11.8451	43291.3	12.364	45366.8	12.5755	46213.1	12.8219	47198.7	14.476	53814.9	11.6524	42520.5	11.5853	42252.2	11.8601	43351.3	13.6669	50578.6	10.3267	37217.6	10.724	38806.8	12.8213	47196.3	11.283	41043	10.3886	37465.3	15.3579	57342.6	10.1226	36401.3
