127.196	347823	80.8766	307668	78.4568	300611	92.2041	332827	101.39	313119	123.057	309989	131.054	342389	97.637	278141	105.157	301237	107.625	263012	91.5876	302708	100.247	345165	93.3573	276830	126.9	294828	90.5001	344827	96.8295	322478	131.066	264550	111.761	323951	140.259	301790	128.98	325549	92.955	262262	90.6963	352447	125.388	375917	108.968	359179	86.6453	365570
122.958	285437	87.765	199882	71.2297	292638	92.6631	239839	79.8407	207429	113.791	232318	93.6685	320713	87.2092	201605	97.0807	198712	76.7266	222019	91.5876	302708	106.625	254437	129.147	244883	88.7652	244127	79.5375	272280	94.0525	233355	103.86	215965	115.449	281572	75.0101	251908	95.0144	197531	92.955	262262	68.0581	204614	79.6709	289468	90.2217	277859	105.267	256187
118.738	262112	87.765	199882	67.8324	263694	92.6631	239839	79.8407	207429	113.791	232318	59.7275	172396	90.993	194530	97.0807	198712	76.7266	222019	80.2588	294628	82.9288	226433	78.3041	224658	88.9634	225870	95.5692	232361	94.0525	233355	83.9518	200570	115.449	281572	62.0214	209836	95.0144	197531	92.955	262262	68.0581	204614	72.6111	180519	90.2217	277859	103.463	237489
85.0531	238251	87.765	199882	67.8324	263694	78.4759	234485	79.8407	207429	72.9731	202378	59.7275	172396	90.993	194530	97.0807	198712	76.7266	222019	80.2588	294628	91.6053	187811	82.3022	177745	88.9634	225870	99.1076	215755	63.5082	188639	83.9518	200570	69.5926	271411	104.822	164226	95.0144	197531	92.955	262262	59.4428	203566	72.6111	180519	110.741	237935	71.9284	207510
49.1623	235972	52.8453	159199	60.0899	171153	79.9448	195857	47.2701	174438	72.9731	202378	59.7275	172396	90.993	194530	80.0702	170278	76.9418	210990	57.5903	223450	91.6053	187811	82.3022	177745	57.4069	220133	99.1076	215755	46.3415	174662	79.4468	199212	69.5926	271411	71.4275	157876	95.0144	197531	76.1989	241978	59.4428	203566	72.6111	180519	110.741	237935	71.9284	207510
93.2342	176492	52.8453	159199	60.0899	171153	79.9448	195857	47.2701	174438	72.9731	202378	59.7275	172396	90.993	194530	80.0702	170278	76.9418	210990	52.574	155914	91.6053	187811	84.3294	162713	50.5661	152998	99.1076	215755	43.2636	151717	66.5494	175167	69.2967	145657	71.4275	157876	95.0144	197531	85.2181	202326	83.3373	174027	72.6111	180519	72.4847	213325	71.9284	207510
52.7754	107158	52.8453	159199	58.408	135134	76.2365	179255	72.8492	174261	99.1096	151833	59.7275	172396	90.993	194530	52.1029	161368	65.3831	202220	61.726	88088.5	91.6053	187811	61.2739	146816	50.5661	152998	99.1076	215755	43.2636	151717	66.5494	175167	69.2967	145657	71.4275	157876	95.0144	197531	85.2181	202326	83.3373	174027	72.6111	180519	72.4847	213325	71.9284	207510
52.7754	107158	41.0478	146263	58.408	135134	82.6608	155726	77.5568	160730	99.1096	151833	65.1676	167782	90.993	194530	52.1029	161368	62.2871	133637	61.726	88088.5	91.6053	187811	55.3055	142864	50.5661	152998	67.1385	146466	43.2636	151717	66.5494	175167	69.2967	145657	71.4275	157876	68.2773	152346	67.1259	188910	83.3373	174027	72.6111	180519	72.4847	213325	90.7773	200224
52.7754	107158	41.0478	146263	58.408	135134	82.6608	155726	77.5568	160730	99.1096	151833	51.9619	162207	68.3095	192800	52.1029	161368	62.2871	133637	61.726	88088.5	91.6053	187811	55.3055	142864	48.1224	142519	67.1385	146466	43.2636	151717	66.5494	175167	69.2967	145657	57.1875	143650	68.2773	152346	67.1259	188910	83.3373	174027	72.6111	180519	52.1984	196801	90.7773	200224
52.7754	107158	41.0478	146263	58.408	135134	82.6608	155726	60.5907	145492	99.1096	151833	51.9619	162207	68.3095	192800	52.1029	161368	68.4418	104072	61.726	88088.5	91.6053	187811	76.7988	128563	60.0247	135764	67.1385	146466	43.2636	151717	66.5494	175167	69.2967	145657	57.1875	143650	68.2773	152346	67.1259	188910	71.8511	150189	72.6111	180519	52.1984	196801	56.5428	194239
