83.5834	65042.4	110.056	48192.9	99.5819	62973.2	104.832	50570	87.6269	49369	94.8887	60322.5	93.9099	54665.7	119.277	58278.2	108.92	60374.6	105.614	63025.7	97.4468	52813	95.6526	55827.7	111.707	62290.6	132.034	61952.3	79.6449	45901.5	81.5975	41122.7	83.1176	60769.7	82.6074	53774.8	109.287	54398.7	122.965	64223.6	117.549	54402.6	90.2525	63475.7	96.8261	66434.3	119.833	52674.3	100.636	63544.9
90.9546	34375.3	98.3667	46158.5	100.518	45643.4	111.423	46521.1	101.807	43968.4	110.998	45304.9	106.937	46126.2	101.759	41625.4	75.1999	41961.3	83.6004	43961.7	80.8607	44536.4	89.0647	48235.3	98.6861	47469.5	85.9338	47085.2	67.2966	33480.6	81.5975	41122.7	71.8562	37614.4	78.5149	53512.1	74.4288	43852.1	86.6565	27664.4	102.431	52563	98.8957	50278.2	80.4306	46040.6	87.0318	49238.6	82.4263	43506.6
90.9546	34375.3	81.8737	41108.6	100.518	45643.4	78.8067	34122.4	99.5299	38498.9	95.1277	41585.4	69.3546	34370.7	73.0925	37745.7	75.1999	41961.3	83.6004	43961.7	72.0659	44347.8	108.077	36756.1	72.4449	34338.7	83.9597	33696	67.2966	33480.6	75.7967	38096.6	71.8562	37614.4	77.8254	40399.6	74.4288	43852.1	86.6565	27664.4	79.1194	33203.4	74.8396	46171.1	94.0925	40416.7	81.7628	37517.3	68.2291	42294.1
90.9546	34375.3	94.1754	35041.4	82.28	31609.3	78.8067	34122.4	81.0543	35822.1	95.1277	41585.4	80.9102	28359.9	63.9151	33528.5	63.8479	32342.4	68.8544	35858	88.9845	36547.1	72.3979	33347	82.352	29319.8	83.9597	33696	67.2966	33480.6	77.6199	32312.3	71.8562	37614.4	78.0942	37270.2	77.5272	34283.9	86.6565	27664.4	64.4238	31053.1	101.917	41761.2	79.934	38851.4	68.0218	34367.5	89.0512	37951.1
90.9546	34375.3	94.1754	35041.4	63.5864	30989.6	78.8067	34122.4	81.0543	35822.1	74.6656	39260.5	67.1401	23729.4	63.9151	33528.5	65.902	31071.4	89.718	35228.1	108.274	36508.9	60.5415	29065.6	82.352	29319.8	60.5747	28030.5	71.1014	26940.7	67.2972	29761.8	66.1062	20647.8	76.0285	27342.8	77.5272	34283.9	86.6565	27664.4	64.4238	31053.1	63.687	31413.6	79.934	38851.4	68.0218	34367.5	63.1893	31506.8
90.9546	34375.3	74.405	24905.9	63.5864	30989.6	72.0684	26174.6	88.1168	35193	71.1962	33481	67.1401	23729.4	81.7458	32458.2	75.5421	30826.6	89.718	35228.1	62.1627	34055.7	60.5415	29065.6	82.352	29319.8	60.5747	28030.5	71.1014	26940.7	67.2972	29761.8	66.1062	20647.8	76.0285	27342.8	77.5272	34283.9	51.7536	24639.8	64.4238	31053.1	63.687	31413.6	79.934	38851.4	62.8915	28005.3	64.4682	29070.3
60.8347	18878.4	74.405	24905.9	63.5864	30989.6	58.4915	17536.6	68.7784	29028.6	88.9229	32781.7	67.1401	23729.4	67.0633	29120.5	75.5421	30826.6	61.874	27495.6	58.649	26574.2	72.2596	24946.5	82.352	29319.8	67.9619	26793	70.7197	26906.2	67.2972	29761.8	66.1062	20647.8	76.0285	27342.8	66.3757	32022.5	51.7536	24639.8	72.9784	25779.1	69.4698	29305.3	98.1764	30646.2	62.8915	28005.3	62.7668	20920.2
60.8347	18878.4	74.405	24905.9	75.7792	27173.6	58.4915	17536.6	69.1629	25600	88.9229	32781.7	67.1401	23729.4	61.6958	25685.9	79.4247	28429.8	63.6054	24125.4	58.649	26574.2	72.2596	24946.5	58.2086	13950.6	67.9464	25060.9	70.7197	26906.2	75.1305	28323.7	58.6292	19198.3	76.0285	27342.8	70.8817	29811.1	51.7536	24639.8	72.9784	25779.1	69.4698	29305.3	79.1123	29452.9	62.8915	28005.3	62.7668	20920.2
60.8347	18878.4	74.405	24905.9	75.7792	27173.6	58.4915	17536.6	69.1629	25600	65.4159	27884.3	60.4185	23452.3	61.6958	25685.9	58.0496	25763.3	58.8061	17867.1	58.649	26574.2	72.2596	24946.5	58.2086	13950.6	67.9464	25060.9	68.7543	23316.5	63.5996	23828.9	58.6292	19198.3	74.2239	23558.1	55.8228	18745.4	51.7536	24639.8	72.9784	25779.1	69.0703	26541.8	79.1123	29452.9	52.4053	19589.7	58.2516	16042.1
60.8347	18878.4	48.7116	19821.3	55.0109	25415.9	58.4915	17536.6	66.5171	25465.9	70.7397	19522.8	60.4185	23452.3	61.2675	20415.8	62.5386	17507.7	66.3342	15036.6	56.2371	19002.8	65.9703	24097.4	58.2086	13950.6	67.9464	25060.9	68.4209	21389.4	57.6413	18979.9	58.6292	19198.3	57.9422	21772.6	55.8228	18745.4	60.605	21331.8	72.9784	25779.1	72.0762	24934.1	49.9618	16832.2	52.4053	19589.7	58.2516	16042.1
60.8347	18878.4	48.7116	19821.3	54.9542	20025	62.9507	16803.7	61.2349	24125.3	70.7397	19522.8	58.0762	22566.7	67.1893	17865.4	62.5386	17507.7	66.3342	15036.6	56.2371	19002.8	65.9703	24097.4	58.2086	13950.6	66.3259	17611.7	68.4209	21389.4	47.6592	18107.1	54.1493	15998.1	57.9422	21772.6	55.8228	18745.4	60.605	21331.8	65.2793	22057.9	72.0762	24934.1	49.9618	16832.2	72.999	19224	58.2516	16042.1
