52347.8	51052.8	70350	68829.6	61154.6	59803.1	73906.1	72421.2	52535.4	51238.9	67622.7	66200.6	62399.9	61108	63951	62651.2	65753.3	64302.3	52487.3	51177.5	60554.5	59148.4	58472.9	57167.8	62802.6	61412.8	60733.7	59383.4	62728.9	61345.5	64672.6	63224	48856.9	47614.1	77058.3	75563.8	65331.4	63879.3	56201.2	54766.5	47391.5	46187.9	64326.5	62950.9	69485	68074.4	62379.8	60981	62126	60824.8
51092	49786.8	48733.3	47485.8	47141.3	45864.5	47101	45813.3	51731.1	50501.4	46822.7	45519.6	42010.9	40751.8	45873.1	44627.8	39681.6	38458	52487.3	51177.5	47773.5	46509.7	40434.9	39177.9	50971.5	49622.3	49542.6	48245.6	53618.4	52207.3	44542.1	43392.5	45104.6	43949.2	47871.2	46515.7	41715.1	40533.7	46822.7	45478.4	47391.5	46187.9	38868.7	37699.5	47708.1	46397.9	49233.5	47960.6	46170.8	44904.6
40320.3	39040.9	42216.4	41011.2	47141.3	45864.5	46956.2	45664.5	40050.1	38836.2	39746	38518.8	38545.6	37267.9	43430.9	42205.3	39681.6	38458	37971.1	36800.3	44531.3	43254.8	36014.5	34852.4	39377.6	38175.5	36430.1	35292.7	46725.7	45479.1	33635.5	32539.5	38528.1	37249.1	47871.2	46515.7	41715.1	40533.7	41623.2	40493.1	44432.7	43244.7	38033.2	36829.5	45149.4	43965.8	47382.5	46122.1	46170.8	44904.6
40320.3	39040.9	37565.9	36357.9	40028	38844.1	42590.7	41324.4	33102	32082.6	39746	38518.8	38545.6	37267.9	38402.2	37192.4	31204.4	30152.4	24568.4	23553.8	42061.1	40823.3	36014.5	34852.4	33843.6	32796.4	34431.5	33283.7	34248.2	33190.8	33635.5	32539.5	38528.1	37249.1	39339.7	38107	38283.9	37164.9	41623.2	40493.1	35791.6	34605.7	38033.2	36829.5	28573.8	27559.5	40690.6	39450.6	34876.6	33723.9
40320.3	39040.9	29513.8	28507	23608.9	22566.6	38515.7	37398.1	33102	32082.6	38457.2	37267.9	32829.3	31776.5	36596.5	35337.8	29272.5	28195.8	24568.4	23553.8	31314.4	30273	36014.5	34852.4	33843.6	32796.4	28909.8	27845.9	26989	25988.5	33635.5	32539.5	38528.1	37249.1	38985.9	37802.5	33676.2	32623.9	32515.2	31478.8	29790.9	28670.5	38033.2	36829.5	28573.8	27559.5	30669.8	29605.2	34315	33211.8
26024.1	25034	27063.4	25982.6	23608.9	22566.6	30835.5	29646.9	33102	32082.6	32463.8	31340.8	32447.1	31360.1	30970.9	29911.5	26715	25752.2	24568.4	23553.8	30861.3	29742.8	28691.2	27516.5	33843.6	32796.4	28909.8	27845.9	20201	19285.5	33635.5	32539.5	35298.9	34252.5	26392.3	25328.5	26108.3	25107	29657.7	28655.1	28810.1	27747.1	32757.3	31623.4	26523.2	25445.6	29548.2	28519.1	34279.5	33278.5
23966.8	22938.2	27063.4	25982.6	23608.9	22566.6	30835.5	29646.9	29557.7	28520.2	19049.6	18160.7	23058.6	22059.5	28671.8	27664.1	20369.4	19451.8	24568.4	23553.8	28218	27241.6	27864.3	26912.3	24105.1	23197.1	28909.8	27845.9	20201	19285.5	17896.9	16955.6	25250	24309.2	26392.3	25328.5	24209.3	23236.2	28394.7	27435.7	27819.7	26777.8	22962	22003.1	24866.4	23917.3	29548.2	28519.1	26233.7	25126.1
23966.8	22938.2	27063.4	25982.6	22667.5	21642.9	23927.3	22891.9	27860.9	26859.9	19049.6	18160.7	23058.6	22059.5	21078.8	20092.6	20369.4	19451.8	24568.4	23553.8	26677.1	25726	17427.1	16561.5	24105.1	23197.1	24867.2	23835.8	20201	19285.5	17896.9	16955.6	25250	24309.2	26392.3	25328.5	24209.3	23236.2	22681.9	21717	21831.2	20795.9	22962	22003.1	18324.5	17412.9	29548.2	28519.1	26233.7	25126.1
23966.8	22938.2	25748.7	24695.5	22667.5	21642.9	23927.3	22891.9	23698	22672	19049.6	18160.7	15590.5	14735.9	16482.7	15543.9	20369.4	19451.8	24568.4	23553.8	21981.1	21050.7	17427.1	16561.5	24105.1	23197.1	24867.2	23835.8	20201	19285.5	17896.9	16955.6	24867.6	23758.9	22285.7	21268.3	23343.5	22455.8	20659.8	19769	21831.2	20795.9	19131.9	18240.4	18324.5	17412.9	29548.2	28519.1	26233.7	25126.1
21801.9	20880.5	25748.7	24695.5	20980	20036.9	19084	18150.1	19773.1	18835.1	19049.6	18160.7	15590.5	14735.9	13509	12716.6	20369.4	19451.8	19157	18212.7	19844.6	18888.4	17427.1	16561.5	21653.1	20769.5	21134.6	20198.1	20201	19285.5	17896.9	16955.6	21906.6	21038.4	21700.5	20751.2	23343.5	22455.8	15632.1	14800.5	21005.9	20086.3	17840.5	17026.5	15344.7	14463	17991.4	17093.3	23979.9	23069.9
